person,gender,wild,model,score
1637,Female,False,d,2
1637,Female,False,r,1
1637,Female,False,a,3
1638,Female,True,a,1
1638,Female,True,r,3
1638,Female,True,d,2
1639,Female,False,d,3
1639,Female,False,r,1
1639,Female,False,a,2
1640,Female,True,d,1
1640,Female,True,r,3
1640,Female,True,a,2
1641,Female,False,a,3
1641,Female,False,r,1
1641,Female,False,d,2
1642,Female,True,r,3
1642,Female,True,a,1
1642,Female,True,d,2
1643,Female,False,a,3
1643,Female,False,r,1
1643,Female,False,d,2
1644,Female,True,r,3
1644,Female,True,d,2
1644,Female,True,a,1
1645,Female,False,a,1
1645,Female,False,r,2
1645,Female,False,d,3
1646,Female,True,r,1
1646,Female,True,a,2
1646,Female,True,d,3
1647,Female,False,d,3
1647,Female,False,r,1
1647,Female,False,a,2
1648,Female,True,d,3
1648,Female,True,r,2
1648,Female,True,a,1
1649,Female,False,r,1
1649,Female,False,d,2
1649,Female,False,a,3
1650,Female,True,r,3
1650,Female,True,a,2
1650,Female,True,d,1
1651,Male,False,d,1
1651,Male,False,a,3
1651,Male,False,r,2
1652,Male,True,a,2
1652,Male,True,d,1
1652,Male,True,r,3
1653,Male,False,d,3
1653,Male,False,a,2
1653,Male,False,r,1
1654,Male,True,r,2
1654,Male,True,d,1
1654,Male,True,a,3
1655,Male,False,r,1
1655,Male,False,a,2
1655,Male,False,d,3
1656,Male,True,r,2
1656,Male,True,a,1
1656,Male,True,d,3
1657,Male,False,a,3
1657,Male,False,r,2
1657,Male,False,d,1
1658,Male,True,a,1
1658,Male,True,d,3
1658,Male,True,r,2
1659,Male,False,r,2
1659,Male,False,a,3
1659,Male,False,d,1
1660,Male,True,a,3
1660,Male,True,d,1
1660,Male,True,r,2
1661,Male,False,r,2
1661,Male,False,d,1
1661,Male,False,a,3
1662,Male,True,a,1
1662,Male,True,r,3
1662,Male,True,d,2
1663,Male,False,r,3
1663,Male,False,d,1
1663,Male,False,a,2
1664,Male,True,r,1
1664,Male,True,a,2
1664,Male,True,d,3
1665,Male,False,r,3
1665,Male,False,a,1
1665,Male,False,d,2
1666,Male,True,a,3
1666,Male,True,d,2
1666,Male,True,r,1
1667,Male,False,d,2
1667,Male,False,r,3
1667,Male,False,a,1
1668,Male,True,a,1
1668,Male,True,r,2
1668,Male,True,d,3
1669,Male,False,d,3
1669,Male,False,r,2
1669,Male,False,a,1
1670,Male,True,d,2
1670,Male,True,r,1
1670,Male,True,a,3
1671,Male,False,a,1
1671,Male,False,r,3
1671,Male,False,d,2
1672,Male,True,r,3
1672,Male,True,a,1
1672,Male,True,d,2
1673,Male,False,a,1
1673,Male,False,r,2
1673,Male,False,d,3
1674,Male,True,r,3
1674,Male,True,d,2
1674,Male,True,a,1
1675,Male,False,a,1
1675,Male,False,r,2
1675,Male,False,d,3
1676,Male,True,r,3
1676,Male,True,a,1
1676,Male,True,d,2
1677,Male,False,d,3
1677,Male,False,r,2
1677,Male,False,a,1
1678,Male,True,d,1
1678,Male,True,r,2
1678,Male,True,a,3
1679,Male,False,r,3
1679,Male,False,d,2
1679,Male,False,a,1
1680,Male,True,r,3
1680,Male,True,a,1
1680,Male,True,d,2
1681,Female,False,d,2
1681,Female,False,a,1
1681,Female,False,r,3
1682,Female,True,a,3
1682,Female,True,d,2
1682,Female,True,r,1
1683,Female,False,d,1
1683,Female,False,a,2
1683,Female,False,r,3
1684,Female,True,r,1
1684,Female,True,d,2
1684,Female,True,a,3
1685,Female,False,r,3
1685,Female,False,a,1
1685,Female,False,d,2
1686,Female,True,r,1
1686,Female,True,a,2
1686,Female,True,d,3
1687,Female,False,a,1
1687,Female,False,r,3
1687,Female,False,d,2
1688,Female,True,a,2
1688,Female,True,d,3
1688,Female,True,r,1
1689,Female,False,r,3
1689,Female,False,a,2
1689,Female,False,d,1
1690,Female,True,a,2
1690,Female,True,d,3
1690,Female,True,r,1
1691,Female,False,r,3
1691,Female,False,d,1
1691,Female,False,a,2
1692,Female,True,a,3
1692,Female,True,r,1
1692,Female,True,d,2
1693,Female,False,r,3
1693,Female,False,d,2
1693,Female,False,a,1
1694,Female,True,r,3
1694,Female,True,a,2
1694,Female,True,d,1
1695,Female,False,r,1
1695,Female,False,a,2
1695,Female,False,d,3
1696,Female,True,a,2
1696,Female,True,d,1
1696,Female,True,r,3
1697,Female,False,d,1
1697,Female,False,r,3
1697,Female,False,a,2
1698,Female,True,a,3
1698,Female,True,r,2
1698,Female,True,d,1
1699,Female,False,d,1
1699,Female,False,r,3
1699,Female,False,a,2
1700,Female,True,d,3
1700,Female,True,r,1
1700,Female,True,a,2
1701,Female,False,a,1
1701,Female,False,r,3
1701,Female,False,d,2
1702,Female,True,r,1
1702,Female,True,a,3
1702,Female,True,d,2
1703,Female,False,a,1
1703,Female,False,r,3
1703,Female,False,d,2
1704,Female,True,r,3
1704,Female,True,d,2
1704,Female,True,a,1
1705,Female,False,a,3
1705,Female,False,r,2
1705,Female,False,d,1
1706,Female,True,r,3
1706,Female,True,a,2
1706,Female,True,d,1
1707,Female,False,d,2
1707,Female,False,r,3
1707,Female,False,a,1
1708,Female,True,d,2
1708,Female,True,r,1
1708,Female,True,a,3
1709,Female,False,r,3
1709,Female,False,d,2
1709,Female,False,a,1
1710,Female,True,r,2
1710,Female,True,a,1
1710,Female,True,d,3
1711,Male,False,d,2
1711,Male,False,a,1
1711,Male,False,r,3
1712,Male,True,a,2
1712,Male,True,d,3
1712,Male,True,r,1
1713,Male,False,d,2
1713,Male,False,a,1
1713,Male,False,r,3
1714,Male,True,r,1
1714,Male,True,d,3
1714,Male,True,a,2
1715,Male,False,r,2
1715,Male,False,a,1
1715,Male,False,d,3
1716,Male,True,r,1
1716,Male,True,a,2
1716,Male,True,d,3
1717,Male,False,a,1
1717,Male,False,r,3
1717,Male,False,d,2
1718,Male,True,a,2
1718,Male,True,d,3
1718,Male,True,r,1
1719,Male,False,r,3
1719,Male,False,a,2
1719,Male,False,d,1
1720,Male,True,a,3
1720,Male,True,d,2
1720,Male,True,r,1
1721,Male,False,r,3
1721,Male,False,d,1
1721,Male,False,a,2
1722,Male,True,a,2
1722,Male,True,r,3
1722,Male,True,d,1
1723,Male,False,r,3
1723,Male,False,d,2
1723,Male,False,a,1
1724,Male,True,r,2
1724,Male,True,a,3
1724,Male,True,d,1
1725,Male,False,r,3
1725,Male,False,a,1
1725,Male,False,d,2
1726,Male,True,a,2
1726,Male,True,d,3
1726,Male,True,r,1
1727,Male,False,d,1
1727,Male,False,r,3
1727,Male,False,a,2
1728,Male,True,a,3
1728,Male,True,r,2
1728,Male,True,d,1
1729,Male,False,d,1
1729,Male,False,r,3
1729,Male,False,a,2
1730,Male,True,d,3
1730,Male,True,r,1
1730,Male,True,a,2
1731,Male,False,a,1
1731,Male,False,r,3
1731,Male,False,d,2
1732,Male,True,r,1
1732,Male,True,a,3
1732,Male,True,d,2
1733,Male,False,a,1
1733,Male,False,r,3
1733,Male,False,d,2
1734,Male,True,r,1
1734,Male,True,d,2
1734,Male,True,a,3
1735,Male,False,a,3
1735,Male,False,r,2
1735,Male,False,d,1
1736,Male,True,r,2
1736,Male,True,a,3
1736,Male,True,d,1
1737,Male,False,d,2
1737,Male,False,r,3
1737,Male,False,a,1
1738,Male,True,d,2
1738,Male,True,r,1
1738,Male,True,a,3
1739,Male,False,r,3
1739,Male,False,d,2
1739,Male,False,a,1
1740,Male,True,r,2
1740,Male,True,a,1
1740,Male,True,d,3
1741,Female,False,d,2
1741,Female,False,a,1
1741,Female,False,r,3
1742,Female,True,a,2
1742,Female,True,d,3
1742,Female,True,r,1
1743,Female,False,d,2
1743,Female,False,a,1
1743,Female,False,r,3
1744,Female,True,r,1
1744,Female,True,d,2
1744,Female,True,a,3
1745,Female,False,r,3
1745,Female,False,a,1
1745,Female,False,d,2
1746,Female,True,r,1
1746,Female,True,a,2
1746,Female,True,d,3
1747,Female,False,a,1
1747,Female,False,r,3
1747,Female,False,d,2
1748,Female,True,a,2
1748,Female,True,d,3
1748,Female,True,r,1
1749,Female,False,r,3
1749,Female,False,a,2
1749,Female,False,d,1
1750,Female,True,a,2
1750,Female,True,d,3
1750,Female,True,r,1
1751,Female,False,r,2
1751,Female,False,d,1
1751,Female,False,a,3
1752,Female,True,a,2
1752,Female,True,r,3
1752,Female,True,d,1
1753,Female,False,r,2
1753,Female,False,d,3
1753,Female,False,a,1
1754,Female,True,r,3
1754,Female,True,a,2
1754,Female,True,d,1
1755,Female,False,r,3
1755,Female,False,a,2
1755,Female,False,d,1
1756,Female,True,a,3
1756,Female,True,d,1
1756,Female,True,r,2
1757,Female,False,d,1
1757,Female,False,r,3
1757,Female,False,a,2
1758,Female,True,a,3
1758,Female,True,r,2
1758,Female,True,d,1
1759,Female,False,d,1
1759,Female,False,r,3
1759,Female,False,a,2
1760,Female,True,d,3
1760,Female,True,r,1
1760,Female,True,a,2
1761,Female,False,a,1
1761,Female,False,r,3
1761,Female,False,d,2
1762,Female,True,r,1
1762,Female,True,a,2
1762,Female,True,d,3
1763,Female,False,a,1
1763,Female,False,r,3
1763,Female,False,d,2
1764,Female,True,r,1
1764,Female,True,d,2
1764,Female,True,a,3
1765,Female,False,a,3
1765,Female,False,r,2
1765,Female,False,d,1
1766,Female,True,r,3
1766,Female,True,a,2
1766,Female,True,d,1
1767,Female,False,d,2
1767,Female,False,r,3
1767,Female,False,a,1
1768,Female,True,d,1
1768,Female,True,r,2
1768,Female,True,a,3
1769,Female,False,r,3
1769,Female,False,d,1
1769,Female,False,a,2
1770,Female,True,r,2
1770,Female,True,a,1
1770,Female,True,d,3
1771,Male,False,d,1
1771,Male,False,a,2
1771,Male,False,r,3
1772,Male,True,a,1
1772,Male,True,d,3
1772,Male,True,r,2
1773,Male,False,d,1
1773,Male,False,a,2
1773,Male,False,r,3
1774,Male,True,r,1
1774,Male,True,d,2
1774,Male,True,a,3
1775,Male,False,r,3
1775,Male,False,a,1
1775,Male,False,d,2
1776,Male,True,r,1
1776,Male,True,a,2
1776,Male,True,d,3
1777,Male,False,a,1
1777,Male,False,r,3
1777,Male,False,d,2
1778,Male,True,a,3
1778,Male,True,d,2
1778,Male,True,r,1
1779,Male,False,r,3
1779,Male,False,a,2
1779,Male,False,d,1
1780,Male,True,a,2
1780,Male,True,d,3
1780,Male,True,r,1
1781,Male,False,r,3
1781,Male,False,d,1
1781,Male,False,a,2
1782,Male,True,a,1
1782,Male,True,r,2
1782,Male,True,d,3
1783,Male,False,r,3
1783,Male,False,d,2
1783,Male,False,a,1
1784,Male,True,r,2
1784,Male,True,a,3
1784,Male,True,d,1
1785,Male,False,r,3
1785,Male,False,a,2
1785,Male,False,d,1
1786,Male,True,a,3
1786,Male,True,d,2
1786,Male,True,r,1
1787,Male,False,d,2
1787,Male,False,r,3
1787,Male,False,a,1
1788,Male,True,a,3
1788,Male,True,r,2
1788,Male,True,d,1
1789,Male,False,d,1
1789,Male,False,r,3
1789,Male,False,a,2
1790,Male,True,d,3
1790,Male,True,r,1
1790,Male,True,a,2
1791,Male,False,a,1
1791,Male,False,r,3
1791,Male,False,d,2
1792,Male,True,r,1
1792,Male,True,a,2
1792,Male,True,d,3
1793,Male,False,a,1
1793,Male,False,r,3
1793,Male,False,d,2
1794,Male,True,r,1
1794,Male,True,d,2
1794,Male,True,a,3
1795,Male,False,a,3
1795,Male,False,r,2
1795,Male,False,d,1
1796,Male,True,r,2
1796,Male,True,a,3
1796,Male,True,d,1
1797,Male,False,d,1
1797,Male,False,r,3
1797,Male,False,a,2
1798,Male,True,d,1
1798,Male,True,r,2
1798,Male,True,a,3
1799,Male,False,r,3
1799,Male,False,d,2
1799,Male,False,a,1
1800,Male,True,r,2
1800,Male,True,a,1
1800,Male,True,d,3
1801,Female,False,d,2
1801,Female,False,a,1
1801,Female,False,r,3
1802,Female,True,a,1
1802,Female,True,d,3
1802,Female,True,r,2
1803,Female,False,d,2
1803,Female,False,a,1
1803,Female,False,r,3
1804,Female,True,r,1
1804,Female,True,d,2
1804,Female,True,a,3
1805,Female,False,r,3
1805,Female,False,a,2
1805,Female,False,d,1
1806,Female,True,r,1
1806,Female,True,a,3
1806,Female,True,d,2
1807,Female,False,a,1
1807,Female,False,r,3
1807,Female,False,d,2
1808,Female,True,a,2
1808,Female,True,d,3
1808,Female,True,r,1
1809,Female,False,r,3
1809,Female,False,a,2
1809,Female,False,d,1
1810,Female,True,a,2
1810,Female,True,d,3
1810,Female,True,r,1
1811,Female,False,r,3
1811,Female,False,d,1
1811,Female,False,a,2
1812,Female,True,a,2
1812,Female,True,r,1
1812,Female,True,d,3
1813,Female,False,r,3
1813,Female,False,d,1
1813,Female,False,a,2
1814,Female,True,r,2
1814,Female,True,a,3
1814,Female,True,d,1
1815,Female,False,r,3
1815,Female,False,a,2
1815,Female,False,d,1
1816,Female,True,a,3
1816,Female,True,d,1
1816,Female,True,r,2
1817,Female,False,d,1
1817,Female,False,r,3
1817,Female,False,a,2
1818,Female,True,a,3
1818,Female,True,r,2
1818,Female,True,d,1
1819,Female,False,d,1
1819,Female,False,r,3
1819,Female,False,a,2
1820,Female,True,d,3
1820,Female,True,r,1
1820,Female,True,a,2
1821,Female,False,a,2
1821,Female,False,r,3
1821,Female,False,d,1
1822,Female,True,r,1
1822,Female,True,a,3
1822,Female,True,d,2
1823,Female,False,a,1
1823,Female,False,r,3
1823,Female,False,d,2
1824,Female,True,r,3
1824,Female,True,d,2
1824,Female,True,a,1
1825,Female,False,a,3
1825,Female,False,r,2
1825,Female,False,d,1
1826,Female,True,r,2
1826,Female,True,a,3
1826,Female,True,d,1
1827,Female,False,d,2
1827,Female,False,r,3
1827,Female,False,a,1
1828,Female,True,d,1
1828,Female,True,r,2
1828,Female,True,a,3
1829,Female,False,r,3
1829,Female,False,d,2
1829,Female,False,a,1
1830,Female,True,r,3
1830,Female,True,a,1
1830,Female,True,d,2
1831,Female,False,d,2
1831,Female,False,a,1
1831,Female,False,r,3
1832,Female,True,a,1
1832,Female,True,d,3
1832,Female,True,r,2
1833,Female,False,d,2
1833,Female,False,a,1
1833,Female,False,r,3
1834,Female,True,r,1
1834,Female,True,d,2
1834,Female,True,a,3
1835,Female,False,r,3
1835,Female,False,a,1
1835,Female,False,d,2
1836,Female,True,r,1
1836,Female,True,a,2
1836,Female,True,d,3
1837,Female,False,a,1
1837,Female,False,r,3
1837,Female,False,d,2
1838,Female,True,a,3
1838,Female,True,d,2
1838,Female,True,r,1
1839,Female,False,r,3
1839,Female,False,a,2
1839,Female,False,d,1
1840,Female,True,a,3
1840,Female,True,d,2
1840,Female,True,r,1
1841,Female,False,r,3
1841,Female,False,d,1
1841,Female,False,a,2
1842,Female,True,a,2
1842,Female,True,r,3
1842,Female,True,d,1
1843,Female,False,r,3
1843,Female,False,d,2
1843,Female,False,a,1
1844,Female,True,r,2
1844,Female,True,a,3
1844,Female,True,d,1
1845,Female,False,r,3
1845,Female,False,a,1
1845,Female,False,d,2
1846,Female,True,a,3
1846,Female,True,d,2
1846,Female,True,r,1
1847,Female,False,d,1
1847,Female,False,r,3
1847,Female,False,a,2
1848,Female,True,a,3
1848,Female,True,r,2
1848,Female,True,d,1
1849,Female,False,d,2
1849,Female,False,r,3
1849,Female,False,a,1
1850,Female,True,d,3
1850,Female,True,r,1
1850,Female,True,a,2
1851,Female,False,a,2
1851,Female,False,r,3
1851,Female,False,d,1
1852,Female,True,r,1
1852,Female,True,a,2
1852,Female,True,d,3
1853,Female,False,a,1
1853,Female,False,r,3
1853,Female,False,d,2
1854,Female,True,r,1
1854,Female,True,d,2
1854,Female,True,a,3
1855,Female,False,a,3
1855,Female,False,r,2
1855,Female,False,d,1
1856,Female,True,r,2
1856,Female,True,a,3
1856,Female,True,d,1
1857,Female,False,d,2
1857,Female,False,r,3
1857,Female,False,a,1
1858,Female,True,d,1
1858,Female,True,r,2
1858,Female,True,a,3
1859,Female,False,r,2
1859,Female,False,d,3
1859,Female,False,a,1
1860,Female,True,r,2
1860,Female,True,a,1
1860,Female,True,d,3
1861,Female,False,d,2
1861,Female,False,a,1
1861,Female,False,r,3
1862,Female,True,a,2
1862,Female,True,d,3
1862,Female,True,r,1
1863,Female,False,d,2
1863,Female,False,a,1
1863,Female,False,r,3
1864,Female,True,r,1
1864,Female,True,d,2
1864,Female,True,a,3
1865,Female,False,r,3
1865,Female,False,a,1
1865,Female,False,d,2
1866,Female,True,r,2
1866,Female,True,a,3
1866,Female,True,d,1
1867,Female,False,a,1
1867,Female,False,r,3
1867,Female,False,d,2
1868,Female,True,a,2
1868,Female,True,d,3
1868,Female,True,r,1
1869,Female,False,r,3
1869,Female,False,a,2
1869,Female,False,d,1
1870,Female,True,a,3
1870,Female,True,d,2
1870,Female,True,r,1
1871,Female,False,r,3
1871,Female,False,d,1
1871,Female,False,a,2
1872,Female,True,a,3
1872,Female,True,r,2
1872,Female,True,d,1
1873,Female,False,r,3
1873,Female,False,d,2
1873,Female,False,a,1
1874,Female,True,r,2
1874,Female,True,a,3
1874,Female,True,d,1
1875,Female,False,r,3
1875,Female,False,a,2
1875,Female,False,d,1
1876,Female,True,a,3
1876,Female,True,d,2
1876,Female,True,r,1
1877,Female,False,d,2
1877,Female,False,r,3
1877,Female,False,a,1
1878,Female,True,a,3
1878,Female,True,r,2
1878,Female,True,d,1
1879,Female,False,d,1
1879,Female,False,r,3
1879,Female,False,a,2
1880,Female,True,d,3
1880,Female,True,r,1
1880,Female,True,a,2
1881,Female,False,a,1
1881,Female,False,r,3
1881,Female,False,d,2
1882,Female,True,r,1
1882,Female,True,a,2
1882,Female,True,d,3
1883,Female,False,a,1
1883,Female,False,r,3
1883,Female,False,d,2
1884,Female,True,r,1
1884,Female,True,d,2
1884,Female,True,a,3
1885,Female,False,a,3
1885,Female,False,r,2
1885,Female,False,d,1
1886,Female,True,r,3
1886,Female,True,a,2
1886,Female,True,d,1
1887,Female,False,d,2
1887,Female,False,r,3
1887,Female,False,a,1
1888,Female,True,d,1
1888,Female,True,r,2
1888,Female,True,a,3
1889,Female,False,r,3
1889,Female,False,d,1
1889,Female,False,a,2
1890,Female,True,r,2
1890,Female,True,a,1
1890,Female,True,d,3
1891,Male,False,d,2
1891,Male,False,a,1
1891,Male,False,r,3
1892,Male,True,a,1
1892,Male,True,d,3
1892,Male,True,r,2
1893,Male,False,d,2
1893,Male,False,a,1
1893,Male,False,r,3
1894,Male,True,r,1
1894,Male,True,d,3
1894,Male,True,a,2
1895,Male,False,r,3
1895,Male,False,a,2
1895,Male,False,d,1
1896,Male,True,r,1
1896,Male,True,a,3
1896,Male,True,d,2
1897,Male,False,a,1
1897,Male,False,r,2
1897,Male,False,d,3
1898,Male,True,a,2
1898,Male,True,d,3
1898,Male,True,r,1
1899,Male,False,r,3
1899,Male,False,a,2
1899,Male,False,d,1
1900,Male,True,a,3
1900,Male,True,d,1
1900,Male,True,r,2
1901,Male,False,r,2
1901,Male,False,d,1
1901,Male,False,a,3
1902,Male,True,a,1
1902,Male,True,r,3
1902,Male,True,d,2
1903,Male,False,r,3
1903,Male,False,d,1
1903,Male,False,a,2
1904,Male,True,r,2
1904,Male,True,a,3
1904,Male,True,d,1
1905,Male,False,r,3
1905,Male,False,a,1
1905,Male,False,d,2
1906,Male,True,a,3
1906,Male,True,d,2
1906,Male,True,r,1
1907,Male,False,d,2
1907,Male,False,r,3
1907,Male,False,a,1
1908,Male,True,a,3
1908,Male,True,r,2
1908,Male,True,d,1
1909,Male,False,d,1
1909,Male,False,r,3
1909,Male,False,a,2
1910,Male,True,d,2
1910,Male,True,r,1
1910,Male,True,a,3
1911,Male,False,a,1
1911,Male,False,r,3
1911,Male,False,d,2
1912,Male,True,r,1
1912,Male,True,a,3
1912,Male,True,d,2
1913,Male,False,a,2
1913,Male,False,r,3
1913,Male,False,d,1
1914,Male,True,r,1
1914,Male,True,d,2
1914,Male,True,a,3
1915,Male,False,a,3
1915,Male,False,r,2
1915,Male,False,d,1
1916,Male,True,r,2
1916,Male,True,a,3
1916,Male,True,d,1
1917,Male,False,d,2
1917,Male,False,r,3
1917,Male,False,a,1
1918,Male,True,d,1
1918,Male,True,r,2
1918,Male,True,a,3
1919,Male,False,r,3
1919,Male,False,d,2
1919,Male,False,a,1
1920,Male,True,r,2
1920,Male,True,a,1
1920,Male,True,d,3
1921,Male,False,d,2
1921,Male,False,a,1
1921,Male,False,r,3
1922,Male,True,a,1
1922,Male,True,d,3
1922,Male,True,r,2
1923,Male,False,d,1
1923,Male,False,a,2
1923,Male,False,r,3
1924,Male,True,r,1
1924,Male,True,d,3
1924,Male,True,a,2
1925,Male,False,r,3
1925,Male,False,a,1
1925,Male,False,d,2
1926,Male,True,r,1
1926,Male,True,a,3
1926,Male,True,d,2
1927,Male,False,a,1
1927,Male,False,r,3
1927,Male,False,d,2
1928,Male,True,a,2
1928,Male,True,d,3
1928,Male,True,r,1
1929,Male,False,r,3
1929,Male,False,a,2
1929,Male,False,d,1
1930,Male,True,a,2
1930,Male,True,d,3
1930,Male,True,r,1
1931,Male,False,r,3
1931,Male,False,d,1
1931,Male,False,a,2
1932,Male,True,a,3
1932,Male,True,r,2
1932,Male,True,d,1
1933,Male,False,r,3
1933,Male,False,d,2
1933,Male,False,a,1
1934,Male,True,r,2
1934,Male,True,a,3
1934,Male,True,d,1
1935,Male,False,r,3
1935,Male,False,a,1
1935,Male,False,d,2
1936,Male,True,a,3
1936,Male,True,d,2
1936,Male,True,r,1
1937,Male,False,d,2
1937,Male,False,r,3
1937,Male,False,a,1
1938,Male,True,a,3
1938,Male,True,r,2
1938,Male,True,d,1
1939,Male,False,d,1
1939,Male,False,r,3
1939,Male,False,a,2
1940,Male,True,d,2
1940,Male,True,r,1
1940,Male,True,a,3
1941,Male,False,a,1
1941,Male,False,r,3
1941,Male,False,d,2
1942,Male,True,r,1
1942,Male,True,a,3
1942,Male,True,d,2
1943,Male,False,a,1
1943,Male,False,r,3
1943,Male,False,d,2
1944,Male,True,r,1
1944,Male,True,d,2
1944,Male,True,a,3
1945,Male,False,a,3
1945,Male,False,r,2
1945,Male,False,d,1
1946,Male,True,r,3
1946,Male,True,a,2
1946,Male,True,d,1
1947,Male,False,d,1
1947,Male,False,r,3
1947,Male,False,a,2
1948,Male,True,d,2
1948,Male,True,r,1
1948,Male,True,a,3
1949,Male,False,r,3
1949,Male,False,d,2
1949,Male,False,a,1
1950,Male,True,r,2
1950,Male,True,a,1
1950,Male,True,d,3
1951,Male,False,d,2
1951,Male,False,a,1
1951,Male,False,r,3
1952,Male,True,a,3
1952,Male,True,d,2
1952,Male,True,r,1
1953,Male,False,d,2
1953,Male,False,a,1
1953,Male,False,r,3
1954,Male,True,r,1
1954,Male,True,d,2
1954,Male,True,a,3
1955,Male,False,r,3
1955,Male,False,a,2
1955,Male,False,d,1
1956,Male,True,r,1
1956,Male,True,a,3
1956,Male,True,d,2
1957,Male,False,a,1
1957,Male,False,r,3
1957,Male,False,d,2
1958,Male,True,a,2
1958,Male,True,d,3
1958,Male,True,r,1
1959,Male,False,r,2
1959,Male,False,a,3
1959,Male,False,d,1
1960,Male,True,a,2
1960,Male,True,d,3
1960,Male,True,r,1
1961,Male,False,r,2
1961,Male,False,d,1
1961,Male,False,a,3
1962,Male,True,a,1
1962,Male,True,r,2
1962,Male,True,d,3
1963,Male,False,r,3
1963,Male,False,d,2
1963,Male,False,a,1
1964,Male,True,r,2
1964,Male,True,a,3
1964,Male,True,d,1
1965,Male,False,r,3
1965,Male,False,a,2
1965,Male,False,d,1
1966,Male,True,a,3
1966,Male,True,d,2
1966,Male,True,r,1
1967,Male,False,d,3
1967,Male,False,r,2
1967,Male,False,a,1
1968,Male,True,a,3
1968,Male,True,r,2
1968,Male,True,d,1
1969,Male,False,d,2
1969,Male,False,r,3
1969,Male,False,a,1
1970,Male,True,d,3
1970,Male,True,r,1
1970,Male,True,a,2
1971,Male,False,a,1
1971,Male,False,r,3
1971,Male,False,d,2
1972,Male,True,r,1
1972,Male,True,a,2
1972,Male,True,d,3
1973,Male,False,a,1
1973,Male,False,r,3
1973,Male,False,d,2
1974,Male,True,r,1
1974,Male,True,d,3
1974,Male,True,a,2
1975,Male,False,a,3
1975,Male,False,r,2
1975,Male,False,d,1
1976,Male,True,r,1
1976,Male,True,a,3
1976,Male,True,d,2
1977,Male,False,d,3
1977,Male,False,r,2
1977,Male,False,a,1
1978,Male,True,d,1
1978,Male,True,r,2
1978,Male,True,a,3
1979,Male,False,r,3
1979,Male,False,d,1
1979,Male,False,a,2
1980,Male,True,r,2
1980,Male,True,a,1
1980,Male,True,d,3
1981,Male,False,d,2
1981,Male,False,a,1
1981,Male,False,r,3
1982,Male,True,a,1
1982,Male,True,d,2
1982,Male,True,r,3
1983,Male,False,d,2
1983,Male,False,a,1
1983,Male,False,r,3
1984,Male,True,r,1
1984,Male,True,d,3
1984,Male,True,a,2
1985,Male,False,r,3
1985,Male,False,a,1
1985,Male,False,d,2
1986,Male,True,r,1
1986,Male,True,a,2
1986,Male,True,d,3
1987,Male,False,a,1
1987,Male,False,r,3
1987,Male,False,d,2
1988,Male,True,a,2
1988,Male,True,d,3
1988,Male,True,r,1
1989,Male,False,r,3
1989,Male,False,a,2
1989,Male,False,d,1
1990,Male,True,a,2
1990,Male,True,d,3
1990,Male,True,r,1
1991,Male,False,r,3
1991,Male,False,d,1
1991,Male,False,a,2
1992,Male,True,a,3
1992,Male,True,r,2
1992,Male,True,d,1
1993,Male,False,r,3
1993,Male,False,d,1
1993,Male,False,a,2
1994,Male,True,r,3
1994,Male,True,a,2
1994,Male,True,d,1
1995,Male,False,r,3
1995,Male,False,a,1
1995,Male,False,d,2
1996,Male,True,a,3
1996,Male,True,d,2
1996,Male,True,r,1
1997,Male,False,d,1
1997,Male,False,r,3
1997,Male,False,a,2
1998,Male,True,a,3
1998,Male,True,r,2
1998,Male,True,d,1
1999,Male,False,d,2
1999,Male,False,r,3
1999,Male,False,a,1
2000,Male,True,d,3
2000,Male,True,r,1
2000,Male,True,a,2
2001,Male,False,a,1
2001,Male,False,r,3
2001,Male,False,d,2
2002,Male,True,r,2
2002,Male,True,a,3
2002,Male,True,d,1
2003,Male,False,a,1
2003,Male,False,r,3
2003,Male,False,d,2
2004,Male,True,r,2
2004,Male,True,d,3
2004,Male,True,a,1
2005,Male,False,a,3
2005,Male,False,r,2
2005,Male,False,d,1
2006,Male,True,r,1
2006,Male,True,a,3
2006,Male,True,d,2
2007,Male,False,d,1
2007,Male,False,r,3
2007,Male,False,a,2
2008,Male,True,d,2
2008,Male,True,r,1
2008,Male,True,a,3
2009,Male,False,r,3
2009,Male,False,d,2
2009,Male,False,a,1
2010,Male,True,r,2
2010,Male,True,a,1
2010,Male,True,d,3
2011,Gud,False,d,2
2011,Gud,False,a,1
2011,Gud,False,r,3
2012,Gud,True,a,1
2012,Gud,True,d,2
2012,Gud,True,r,3
2013,Gud,False,d,1
2013,Gud,False,a,2
2013,Gud,False,r,3
2014,Gud,True,r,1
2014,Gud,True,d,3
2014,Gud,True,a,2
2015,Gud,False,r,3
2015,Gud,False,a,1
2015,Gud,False,d,2
2016,Gud,True,r,1
2016,Gud,True,a,2
2016,Gud,True,d,3
2017,Gud,False,a,1
2017,Gud,False,r,3
2017,Gud,False,d,2
2018,Gud,True,a,3
2018,Gud,True,d,1
2018,Gud,True,r,2
2019,Gud,False,r,1
2019,Gud,False,a,2
2019,Gud,False,d,3
2020,Gud,True,a,2
2020,Gud,True,d,3
2020,Gud,True,r,1
2021,Gud,False,r,2
2021,Gud,False,d,1
2021,Gud,False,a,3
2022,Gud,True,a,3
2022,Gud,True,r,2
2022,Gud,True,d,1
2023,Gud,False,r,3
2023,Gud,False,d,2
2023,Gud,False,a,1
2024,Gud,True,r,2
